0	0	0
0.040404	0	0
0.0808081	0	0
0.121212	0	0
0.161616	0	0
0.20202	0	0
0.242424	0	0
0.282828	0	0
0.323232	0	0
0.363636	0	0
0.40404	0	0
0.444444	0	0
0.484848	0	0
0.525253	0	0
0.565657	0	0
0.606061	0	0
0.646465	0	0
0.686869	0	0
0.727273	0	0
0.767677	0	0
0.808081	0	0
0.848485	0	0
0.888889	0	0
0.929293	0	0
0.969697	0	0
1.0101	0	0
1.05051	0	0
1.09091	0	0
1.13131	0	0
1.17172	0	0
1.21212	0	0
1.25253	0	0
1.29293	0	0
1.33333	0	0
1.37374	0	0
1.41414	0	0
1.45455	0	0
1.49495	0	0
1.53535	0	0
1.57576	0	0
1.61616	0	0
1.65657	0	0
1.69697	0	0
1.73737	0	0
1.77778	0	0
1.81818	0	0
1.85859	0	0
1.89899	0	0
1.93939	0	0
1.9798	0	0
2.0202	0	0
2.06061	0	0
2.10101	0	0
2.14141	0	0
2.18182	0	0
2.22222	0	0
2.26263	0	0
2.30303	0	0
2.34343	0	0
2.38384	0	0
2.42424	0	0
2.46465	0	0
2.50505	0	0
2.54545	0	0
2.58586	0	0
2.62626	0	0
2.66667	0	0
2.70707	0	0
2.74747	0	0
2.78788	0	0
2.82828	0	0
2.86869	0	0
2.90909	0	0
2.94949	0	0
2.9899	0	0
3.0303	0	0
3.07071	0	0
3.11111	0	0
3.15152	0	0
3.19192	0	0
3.23232	0	0
3.27273	0	0
3.31313	0	0
3.35354	0	0
3.39394	0	0
3.43434	0	0
3.47475	0	0
3.51515	0	0
3.55556	0	0
3.59596	0	0
3.63636	0	0
3.67677	0	0
3.71717	0	0
3.75758	0	0
3.79798	0	0
3.83838	0	0
3.87879	0	0
3.91919	0	0
3.9596	0	0
4	0	0
0	0.001001	0
0.040404	0.001001	0.00396356
0.0808081	0.001001	0.00392312
0.121212	0.001001	0.00388267
0.161616	0.001001	0.00384223
0.20202	0.001001	0.00380178
0.242424	0.001001	0.00376134
0.282828	0.001001	0.00372089
0.323232	0.001001	0.00368045
0.363636	0.001001	0.00364
0.40404	0.001001	0.00359956
0.444444	0.001001	0.00355911
0.484848	0.001001	0.00351867
0.525253	0.001001	0.00347823
0.565657	0.001001	0.00343778
0.606061	0.001001	0.00339734
0.646465	0.001001	0.00335689
0.686869	0.001001	0.00331645
0.727273	0.001001	0.003276
0.767677	0.001001	0.00323556
0.808081	0.001001	0.00319511
0.848485	0.001001	0.00315467
0.888889	0.001001	0.00311423
0.929293	0.001001	0.00307378
0.969697	0.001001	0.00303334
1.0101	0.001001	0.00299289
1.05051	0.001001	0.00295245
1.09091	0.001001	0.002912
1.13131	0.001001	0.00287156
1.17172	0.001001	0.00283111
1.21212	0.001001	0.00279067
1.25253	0.001001	0.00275022
1.29293	0.001001	0.00270978
1.33333	0.001001	0.00266934
1.37374	0.001001	0.00262889
1.41414	0.001001	0.00258845
1.45455	0.001001	0.002548
1.49495	0.001001	0.00250756
1.53535	0.001001	0.00246711
1.57576	0.001001	0.00242667
1.61616	0.001001	0.00238622
1.65657	0.001001	0.00234578
1.69697	0.001001	0.00230534
1.73737	0.001001	0.00226489
1.77778	0.001001	0.00222445
1.81818	0.001001	0.002184
1.85859	0.001001	0.00214356
1.89899	0.001001	0.00210311
1.93939	0.001001	0.00206267
1.9798	0.001001	0.00202222
2.0202	0.001001	0.00198178
2.06061	0.001001	0.00194134
2.10101	0.001001	0.00190089
2.14141	0.001001	0.00186045
2.18182	0.001001	0.00182
2.22222	0.001001	0.00177956
2.26263	0.001001	0.00173911
2.30303	0.001001	0.00169867
2.34343	0.001001	0.00165822
2.38384	0.001001	0.00161778
2.42424	0.001001	0.00157733
2.46465	0.001001	0.00153689
2.50505	0.001001	0.00149645
2.54545	0.001001	0.001456
2.58586	0.001001	0.00141556
2.62626	0.001001	0.00137511
2.66667	0.001001	0.00133467
2.70707	0.001001	0.00129422
2.74747	0.001001	0.00125378
2.78788	0.001001	0.00121333
2.82828	0.001001	0.00117289
2.86869	0.001001	0.00113245
2.90909	0.001001	0.001092
2.94949	0.001001	0.00105156
2.9899	0.001001	0.00101111
3.0303	0.001001	0.000970668
3.07071	0.001001	0.000930223
3.11111	0.001001	0.000889779
3.15152	0.001001	0.000849334
3.19192	0.001001	0.00080889
3.23232	0.001001	0.000768445
3.27273	0.001001	0.000728001
3.31313	0.001001	0.000687556
3.35354	0.001001	0.000647112
3.39394	0.001001	0.000606667
3.43434	0.001001	0.000566223
3.47475	0.001001	0.000525778
3.51515	0.001001	0.000485334
3.55556	0.001001	0.000444889
3.59596	0.001001	0.000404445
3.63636	0.001001	0.000364
3.67677	0.001001	0.000323556
3.71717	0.001001	0.000283111
3.75758	0.001001	0.000242667
3.79798	0.001001	0.000202222
3.83838	0.001001	0.000161778
3.87879	0.001001	0.000121333
3.91919	0.001001	8.0889e-05
3.9596	0.001001	4.04445e-05
4	0.001001	-4.24022e-18
0	0.002002	0
0.040404	0.002002	0.00792712
0.0808081	0.002002	0.00784623
0.121212	0.002002	0.00776534
0.161616	0.002002	0.00768445
0.20202	0.002002	0.00760356
0.242424	0.002002	0.00752267
0.282828	0.002002	0.00744179
0.323232	0.002002	0.0073609
0.363636	0.002002	0.00728001
0.40404	0.002002	0.00719912
0.444444	0.002002	0.00711823
0.484848	0.002002	0.00703734
0.525253	0.002002	0.00695645
0.565657	0.002002	0.00687556
0.606061	0.002002	0.00679467
0.646465	0.002002	0.00671378
0.686869	0.002002	0.0066329
0.727273	0.002002	0.00655201
0.767677	0.002002	0.00647112
0.808081	0.002002	0.00639023
0.848485	0.002002	0.00630934
0.888889	0.002002	0.00622845
0.929293	0.002002	0.00614756
0.969697	0.002002	0.00606667
1.0101	0.002002	0.00598578
1.05051	0.002002	0.00590489
1.09091	0.002002	0.00582401
1.13131	0.002002	0.00574312
1.17172	0.002002	0.00566223
1.21212	0.002002	0.00558134
1.25253	0.002002	0.00550045
1.29293	0.002002	0.00541956
1.33333	0.002002	0.00533867
1.37374	0.002002	0.00525778
1.41414	0.002002	0.00517689
1.45455	0.002002	0.00509601
1.49495	0.002002	0.00501512
1.53535	0.002002	0.00493423
1.57576	0.002002	0.00485334
1.61616	0.002002	0.00477245
1.65657	0.002002	0.00469156
1.69697	0.002002	0.00461067
1.73737	0.002002	0.00452978
1.77778	0.002002	0.00444889
1.81818	0.002002	0.004368
1.85859	0.002002	0.00428712
1.89899	0.002002	0.00420623
1.93939	0.002002	0.00412534
1.9798	0.002002	0.00404445
2.0202	0.002002	0.00396356
2.06061	0.002002	0.00388267
2.10101	0.002002	0.00380178
2.14141	0.002002	0.00372089
2.18182	0.002002	0.00364
2.22222	0.002002	0.00355911
2.26263	0.002002	0.00347823
2.30303	0.002002	0.00339734
2.34343	0.002002	0.00331645
2.38384	0.002002	0.00323556
2.42424	0.002002	0.00315467
2.46465	0.002002	0.00307378
2.50505	0.002002	0.00299289
2.54545	0.002002	0.002912
2.58586	0.002002	0.00283111
2.62626	0.002002	0.00275022
2.66667	0.002002	0.00266934
2.70707	0.002002	0.00258845
2.74747	0.002002	0.00250756
2.78788	0.002002	0.00242667
2.82828	0.002002	0.00234578
2.86869	0.002002	0.00226489
2.90909	0.002002	0.002184
2.94949	0.002002	0.00210311
2.9899	0.002002	0.00202222
3.0303	0.002002	0.00194134
3.07071	0.002002	0.00186045
3.11111	0.002002	0.00177956
3.15152	0.002002	0.00169867
3.19192	0.002002	0.00161778
3.23232	0.002002	0.00153689
3.27273	0.002002	0.001456
3.31313	0.002002	0.00137511
3.35354	0.002002	0.00129422
3.39394	0.002002	0.00121333
3.43434	0.002002	0.00113245
3.47475	0.002002	0.00105156
3.51515	0.002002	0.000970668
3.55556	0.002002	0.000889779
3.59596	0.002002	0.00080889
3.63636	0.002002	0.000728001
3.67677	0.002002	0.000647112
3.71717	0.002002	0.000566223
3.75758	0.002002	0.000485334
3.79798	0.002002	0.000404445
3.83838	0.002002	0.000323556
3.87879	0.002002	0.000242667
3.91919	0.002002	0.000161778
3.9596	0.002002	8.0889e-05
4	0.002002	-1.03397e-17
0	0.003003	0
0.040404	0.003003	0.0118907
0.0808081	0.003003	0.0117693
0.121212	0.003003	0.011648
0.161616	0.003003	0.0115267
0.20202	0.003003	0.0114053
0.242424	0.003003	0.011284
0.282828	0.003003	0.0111627
0.323232	0.003003	0.0110413
0.363636	0.003003	0.01092
0.40404	0.003003	0.0107987
0.444444	0.003003	0.0106773
0.484848	0.003003	0.010556
0.525253	0.003003	0.0104347
0.565657	0.003003	0.0103133
0.606061	0.003003	0.010192
0.646465	0.003003	0.0100707
0.686869	0.003003	0.00994934
0.727273	0.003003	0.00982801
0.767677	0.003003	0.00970668
0.808081	0.003003	0.00958534
0.848485	0.003003	0.00946401
0.888889	0.003003	0.00934268
0.929293	0.003003	0.00922134
0.969697	0.003003	0.00910001
1.0101	0.003003	0.00897868
1.05051	0.003003	0.00885734
1.09091	0.003003	0.00873601
1.13131	0.003003	0.00861468
1.17172	0.003003	0.00849334
1.21212	0.003003	0.00837201
1.25253	0.003003	0.00825067
1.29293	0.003003	0.00812934
1.33333	0.003003	0.00800801
1.37374	0.003003	0.00788667
1.41414	0.003003	0.00776534
1.45455	0.003003	0.00764401
1.49495	0.003003	0.00752267
1.53535	0.003003	0.00740134
1.57576	0.003003	0.00728001
1.61616	0.003003	0.00715867
1.65657	0.003003	0.00703734
1.69697	0.003003	0.00691601
1.73737	0.003003	0.00679467
1.77778	0.003003	0.00667334
1.81818	0.003003	0.00655201
1.85859	0.003003	0.00643067
1.89899	0.003003	0.00630934
1.93939	0.003003	0.00618801
1.9798	0.003003	0.00606667
2.0202	0.003003	0.00594534
2.06061	0.003003	0.00582401
2.10101	0.003003	0.00570267
2.14141	0.003003	0.00558134
2.18182	0.003003	0.00546001
2.22222	0.003003	0.00533867
2.26263	0.003003	0.00521734
2.30303	0.003003	0.00509601
2.34343	0.003003	0.00497467
2.38384	0.003003	0.00485334
2.42424	0.003003	0.004732
2.46465	0.003003	0.00461067
2.50505	0.003003	0.00448934
2.54545	0.003003	0.004368
2.58586	0.003003	0.00424667
2.62626	0.003003	0.00412534
2.66667	0.003003	0.004004
2.70707	0.003003	0.00388267
2.74747	0.003003	0.00376134
2.78788	0.003003	0.00364
2.82828	0.003003	0.00351867
2.86869	0.003003	0.00339734
2.90909	0.003003	0.003276
2.94949	0.003003	0.00315467
2.9899	0.003003	0.00303334
3.0303	0.003003	0.002912
3.07071	0.003003	0.00279067
3.11111	0.003003	0.00266934
3.15152	0.003003	0.002548
3.19192	0.003003	0.00242667
3.23232	0.003003	0.00230534
3.27273	0.003003	0.002184
3.31313	0.003003	0.00206267
3.35354	0.003003	0.00194134
3.39394	0.003003	0.00182
3.43434	0.003003	0.00169867
